id_bien;id_codedep_codecommune;numero_voie;btq;type_voie;nom_voie;surface_carrez;type_local;surface_local;total_piece
32612;63300;8;;RUE;ANTOINE ARNAUD;89,82;Appartement;89;4
32613;64445;99;;BD;D ALSACE LORRAINE;20,25;Appartement;21;1
32614;66049;21;;AV;FRANCESC IRLA;58,30;Appartement;56;2
32615;66082;;;CAE;D AMONT;21,20;Appartement;23;1
32616;69013;41;;RTE;DU RUISSEAU DES FONTAINES;57,05;Appartement;19;1
32617;69034;48;;;GRANDE RUE DE SAINT CLAIR;34,59;Appartement;31;1
32618;69068;21;;RUE;PHILIBERT GAILLARD;62,75;Appartement;68;2
32619;69068;20;;RUE;DE LA REPUBLIQUE;77,43;Appartement;77;4
32620;69149;24;;RUE;PIERRE DUPONT;56,02;Appartement;54;2
32621;69266;42;;RUE;FAILLEBIN;47,82;Appartement;47;2
32622;69266;12;;RUE;DU CIMETIERE;33,99;Appartement;32;2
32623;69271;68;B;RTE;DE LYON;62,68;Appartement;62;3
32624;69275;18;B;RUE;ANTOINE LUMIERE;66,65;Appartement;63;3
32625;69384;52;;QUAI;JOSEPH GILLET;54,21;Appartement;54;2
32626;69384;34;;RUE;CLAUDE JOSEPH BONNET;40,65;Appartement;42;2
32627;69387;1;;RUE;BECHEVELIN;29,72;Appartement;29;1
32628;69388;4;;RUE;FLORENT;71,00;Appartement;71;3
32629;69389;18;;RUE;JOUFFROY D ABBANS;41,20;Appartement;41;2
32630;71076;27;;RUE;DOCTEUR LAENNEC;53,95;Appartement;54;2
32631;72181;21;;RUE;DE LA PRESCHE;54,49;Appartement;54;3
32632;72181;25;;RUE;WAGRAM;33,38;Appartement;33;1
32633;72181;25;;RUE;WAGRAM;50,93;Appartement;51;2
32634;74012;40;;RUE;DU DOCTEUR COQUAND;49,38;Appartement;48;2
32635;74012;5;;RUE;DES ALPES;63,56;Appartement;42;2
32636;74016;90;;RTE;DU LEMAN;3,45;Appartement;74;3
32637;74081;117;;RUE;DU PRE DE LA CROIX;90,25;Appartement;96;5
32638;74081;20;;RUE;BALLALOUD;63,29;Appartement;65;3
32639;74278;245;;ALL;DES TROLLES;97,61;Appartement;97;4
32640;75101;32;;RUE;DU MONT THABOR;57,89;Appartement;57;2
32641;75102;6;;RUE;DE LA BANQUE;40,12;Appartement;39;2
32642;75102;54;;RUE;TIQUETONNE;39,10;Appartement;35;2
32643;75102;163;;RUE;SAINT DENIS;68,50;Appartement;69;4
32644;75104;50;;RUE;DU ROI DE SICILE;17,08;Appartement;17;1
32645;75104;16;;RUE;CHARLEMAGNE;56,80;Appartement;48;3
32646;75104;13;;RUE;DES TOURNELLES;32,86;Appartement;29;2
32647;75108;87;;BD;DE COURCELLES;53,81;Appartement;55;3
32648;75108;25;;RUE;TRONCHET;17,10;Appartement;145;5
32649;75108;23;;RUE;DE ROME;163,20;Appartement;165;5
32650;75108;12;;RUE;DE MOSCOU;176,27;Appartement;165;7
32651;75108;16;;RUE;DE VEZELAY;33,40;Appartement;34;2
32652;75109;9;;RUE;MANSART;41,58;Appartement;38;2
32653;75109;6;;RUE;DE MILAN;14,85;Appartement;16;1
32654;75110;71;;RUE;DE MAUBEUGE;80,20;Appartement;82;3
32655;75110;16;;RUE;DES DEUX GARES;68,10;Appartement;65;3
32656;75110;31;;RUE;JACQUES LOUVEL TESSIER;20,12;Appartement;17;3
32657;75110;20;;RUE;DU TERRAGE;35,09;Appartement;40;1
32658;75111;39;;BD;VOLTAIRE;37,68;Appartement;35;2
32659;75111;25;;AV;PARMENTIER;36,73;Appartement;28;2
32660;75111;66;;RUE;AMELOT;82,50;Appartement;82;4
32661;75111;84;;AV;PHILIPPE AUGUSTE;51,69;Appartement;51;2
32662;75111;32;;RUE;TITON;25,45;Appartement;18;1
32663;75112;18;;RUE;DE LA VEGA;36,70;Appartement;37;2
32664;75112;30;;RUE;DU SERGENT BAUCHAT;47,53;Appartement;48;2
32665;75116;5;;RUE;MIRABEAU;150,50;Appartement;151;6
32666;75116;46;;RUE;RAFFET;141,05;Appartement;94;4
32667;75116;16;;RUE;LECONTE DE LISLE;105,78;Appartement;106;3
32668;75116;8;;RUE;BENOUVILLE;104,60;Appartement;112;4
32669;75117;54;;RUE;DES ACACIAS;37,68;Appartement;40;1
32670;75117;207;;BD;PEREIRE;181,43;Appartement;165;6
32671;75117;1;;AV;DE PETERHOF;75,63;Appartement;90;4
32672;75117;3;;AV;DES CHASSEURS;17,24;Appartement;18;1
32673;75117;100;;RUE;DES DAMES;57,97;Appartement;59;3
32674;75117;102;;RUE;NOLLET;90,52;Appartement;90;4
32675;75117;175;;AV;DE CLICHY;76,48;Appartement;71;3
32676;75117;79;;AV;DE SAINT OUEN;20,50;Appartement;21;2
32677;75118;226;;RUE;CHAMPIONNET;26,91;Appartement;15;2
32678;75118;20;;RUE;VAUVENARGUES;28,07;Appartement;24;1
32679;75118;222;;RUE;MARCADET;53,67;Appartement;55;2
32680;75118;139;;RUE;LAMARCK;34,42;Appartement;33;3
32681;75118;6;;PAS;LATHUILLE;22,31;Appartement;20;1
32682;75118;15;;RUE;DURANTIN;14,29;Appartement;17;0
32683;75118;21;;RUE;DAMREMONT;26,85;Appartement;10;1
32684;75118;46;;RUE;CUSTINE;141,67;Appartement;140;4
32685;75118;79;;RUE;MARCADET;41,94;Appartement;42;2
32686;75118;19;B;RUE;MARCADET;29,09;Appartement;29;2
32687;75119;1;;RUE;DUVERGIER;43,35;Appartement;42;2
32688;75119;22;;RUE;MANIN;55,70;Appartement;53;3
32689;75119;79;;RUE;DE MOUZAIA;31,75;Appartement;31;2
32690;75120;24;;RUE;DES ENVIERGES;21,00;Appartement;19;1
32691;75120;78;;RUE;DE LA MARE;18,70;Appartement;20;2
32692;75120;3;;RUE;ETIENNE DOLET;13,24;Appartement;13;1
32693;75120;4;;RUE;HENRI DUBOUILLON;36,88;Appartement;36;2
32694;75120;26;;AV;GAMBETTA;15,22;Appartement;16;1
32695;75120;93;;RUE;DE BAGNOLET;23,78;Appartement;24;1
32696;76141;5483;;RTE;DE GONFREVILLE CAILLOT;11,60;Maison;10;1
32697;76231;23;;VOIE;DE LA DECLARATION UNIVERSE;47,22;Appartement;47;2
32698;76540;14;;RUE;DU CORDIER;208,00;Appartement;41;2
32699;77037;28;;RUE;DE FRANCE;52,95;Maison;33;2
32700;77083;3;;RUE;EMILE HART;62,91;Appartement;63;3
32701;77258;37;;BD;DU SEGRAIS;68,81;Appartement;70;3
32702;77288;11;;RUE;DES RECOLLETS;90,44;Appartement;92;5
32703;77379;16;A;RUE;DU DOCTEUR SCHWEITZER;48,20;Appartement;47;2
32704;77407;13;;ALL;DES HETRES;119,36;Maison;104;6
32705;77453;6;;RUE;DE LA NOUE;92,43;Appartement;82;4
32706;77468;5;;ALL;JEAN BAPTISTE COLBERT;68,37;Appartement;70;3
32707;78123;46;;ALL;DES MARINIERS;63,12;Appartement;63;3
32708;78165;1;;RES;LE VILLAGE;63,82;Appartement;63;2
32709;78172;24;;RUE;VICTOR HUGO;28,99;Appartement;30;2
32710;78193;1;;RTE;DE VERSAILLES;46,20;Appartement;55;3
32711;78311;109;;RUE;HOCHE;108,70;Appartement;109;5
32712;78311;10;;RUE;KLEBER;87,50;Appartement;88;4
32713;78321;10;;RUE;MAZIERES;57,57;Appartement;60;2
32714;78335;26;;RUE;DE LA FAIENCERIE;74,21;Appartement;71;3
32715;78356;10;;SQ;DES GENETS;68,08;Appartement;64;3
32716;78358;48;;AV;FRANCOIS MANSART;62,65;Appartement;62;3
32717;78358;41;;AV;EGLE;100,16;Appartement;94;5
32718;78361;6;;RUE;DE LA SOMME;77,94;Appartement;78;4
32719;78361;29;;RUE;EMILE REAUBOURG;84,47;Appartement;84;4
32720;78362;111;B;BD;ROGER SALENGRO;59,01;Appartement;59;3
32721;78372;10;;ALL;VAN GOGH;100,37;Appartement;101;5
32722;78486;3;;RUE;DE LA FORET VERTE;41,00;Appartement;41;2
32723;78498;1;;RUE;MARYSE BASTIE;72,57;Appartement;70;4
32724;78551;10;;RUE;DU VIEIL ABREUVOIR;48,16;Appartement;55;2
32725;78551;22;;RUE;DU VIEIL ABREUVOIR;47,09;Appartement;65;3
32726;78586;78;;RUE;PRESIDENT ROOSEVELT;38,03;Appartement;41;2
32727;78586;23;;RUE;DE L EGLISE;87,96;Appartement;96;4
32728;78586;35;;RUE;FRANKLIN;24,14;Appartement;24;1
32729;78621;1;B;RUE;DE PORT ROYAL;77,71;Appartement;77;4
32730;78621;32;;AV;P VAILLANT COUTURIER;30,11;Appartement;51;3
32731;78642;5;;RUE;DE L AULNAY MALLO;97,34;Maison;95;5
32732;83009;351;;AV;ALBERT 1 ER;29,20;Appartement;29;1
32733;83019;33;;BD;DU FRONT DE MER;19,89;Appartement;20;1
32734;83019;9102;;RES;L ESQUILLETTE LE PORT;20,02;Appartement;19;1
32735;83050;22;;GR;GRANDE RUE;24,68;Appartement;25;1
32736;83050;540;;AV;DE LA GRANDE ARMEE;37,14;Appartement;43;2
32737;83069;14;;AV;DOC JEAN JACQUES PERRON;61,34;Appartement;66;3
32738;83069;18;;AV;NOCART;40,51;Appartement;41;2
32739;83069;5;;RUE;DOCTEUR ZAMENHOF;58,64;Appartement;58;3
32740;83069;18;;AV;1ERE DIVISION BROSSET;70,20;Appartement;70;3
32741;83069;2228;;BD;FRONT DE MER;60,10;Appartement;60;3
32742;83090;939;;RTE;DE LA GARE;25,83;Appartement;24;1
32743;83112;10;;ALL;DES PALMIERS;73,88;Appartement;75;3
32744;83112;9001;;CHE;DU SAUVET;58,49;Appartement;60;3
32745;83123;22;;CHE;DE LA MARINE;65,87;Maison;48;2
32746;83129;352;;AV;DU VERGER;60,70;Appartement;58;3
32747;83137;311;;BD;GEORGES RICHARD;48,73;Appartement;53;3
32748;83137;949;;AV;FRANCOIS NARDI;41,22;Appartement;41;2
32749;83137;1;;RUE;CASTILLON;44,92;Appartement;54;3
32750;84007;8;;RUE;TARASQUE;19,10;Appartement;20;1
32751;84007;6;;PL;VICTOR CRUMIERE;21,10;Appartement;21;1
32752;84007;4;;RUE;DES FRERES BRIAN;71,09;Appartement;67;3
32753;84007;92;B;AV;DE TARASCON;30,92;Appartement;29;1
32754;84031;59;;ALL;DE L OLIVETTE;72,35;Maison;72;4
32755;84083;46;;AV;JEAN MOULIN;54,00;Appartement;54;3
32756;85035;51;;AV;DES DUNES;25,37;Appartement;25;2
32757;85194;51;;RUE;JOSEPH BENATIER;34,53;Appartement;39;2
32758;85194;1;;RUE;DES MOUSQUETAIRES;83,15;Appartement;82;3
32759;85288;9001;;RES;LA POINTE DU LAC;20,73;Appartement;22;2
32760;87085;21;;RUE;CLAUDE MANDONNAUD;79,01;Maison;78;4
32761;88367;6;;AV;DU HUIT MAI;139,20;Appartement;140;6
32762;91086;43;B;RUE;CHARLES DE GAULLE;120,60;Maison;138;3
32763;91114;45;;RUE;DES 3 CHENES;57,62;Appartement;57;3
32764;91132;6;;RUE;DU CDT MAURICE ARNOUX;21,85;Appartement;23;1
32765;91161;10;;RUE;DE LAUNAY;22,00;Appartement;22;1
32766;91174;80;T;RUE;FERAY;75,62;Appartement;76;4
32767;91200;18;;RUE;JUBE DE LA PERELLE;71,30;Appartement;80;4
32768;91207;112;;AV;DE VERDUN;120,45;Maison;85;4
32769;91223;7;;AV;HENRI FARMAN;74,41;Appartement;72;4
32770;91223;9012;;AV;DES MEUNIERS;61,14;Appartement;62;3
32771;91223;19;;ALL;DE BEAUCE;86,79;Maison;86;4
32772;91228;11;;RUE;NETTIE STEVENS;37,40;Appartement;37;2
32773;91312;32;;RUE;DU MOULIN;41,44;Appartement;41;1
32774;91339;26;;RUE;DU PUITS;88,13;Maison;90;4
32775;91377;1;;RUE;DU LANGUEDOC;34,15;Appartement;35;2
32776;91377;14;;RUE;DU PILEU;53,40;Appartement;53;2
32777;91570;21;;RUE;DES PROCESSIONS;58,50;Appartement;58;3
32778;91691;32;;RUE;DE LA GRANGE;80,71;Appartement;60;3
32779;92020;28;;AV;DE LA DIVISION LECLERC;84,03;Appartement;83;4
32780;92024;40;;RUE;MEDERIC;28,67;Appartement;25;1
32781;92026;110;;RUE;DE COLOMBES;42,74;Appartement;43;2
32782;92040;37;;BD;RODIN;29,04;Appartement;29;1
32783;92051;18;;AV;CHARLES DE GAULLE;91,25;Appartement;93;4
32784;92051;96;;BD;MAURICE BARRES;22,58;Appartement;23;1
32785;92051;6;;RUE;SOYER;40,52;Appartement;39;1
32786;92062;39;;RUE;GERHARD;40,43;Appartement;42;2
32787;92062;5;;RUE;FRANCIS DE PRESSENSE;40,70;Appartement;40;2
32788;92063;19;;BD;DES COTEAUX;43,00;Appartement;45;2
32789;92073;20;;RUE;DES BOURETS;35,00;Appartement;46;3
32790;93001;34;;RUE;DU GOULET;53,40;Appartement;52;3
32791;93001;37;;AV;DE LA REPUBLIQUE;25,29;Appartement;26;1
32792;93001;14;;RUE;DE LA COMMUNE DE PARIS;36,30;Appartement;36;1
32793;93029;159;;AV;HENRI BARBUSSE;40,06;Maison;28;1
32794;93031;11;;AV;GALLIENI;55,09;Appartement;57;2
32795;93031;12;;RUE;D ORMESSON;37,94;Appartement;38;2
32796;93032;28;;RUE;EDOUARD MANET;81,73;Maison;77;5
32797;93048;13;;RUE;MARCEAU;106,97;Appartement;107;4
32798;93048;27;;RUE;CLOTILDE GAILLARD;53,53;Appartement;55;3
32799;93049;1;;RUE;DU BEL AIR;63,43;Appartement;64;4
32800;93050;24;;RUE;DU ONZE NOVEMBRE;60,88;Appartement;55;3
32801;93062;17;;ALL;DES BRULIS;47,11;Appartement;43;3
32802;93062;30;;AV;DE LA RESISTANCE;62,99;Appartement;60;3
32803;93064;24;;RUE;HUSSENET;97,00;Appartement;95;4
32804;93079;6;;ALL;ELSA TRIOLET;85,60;Maison;89;5
32805;94002;24;;RUE;MARCEL BOURDARIAS;29,13;Appartement;30;1
32806;94016;10;;RUE;DE BERRY;60,08;Appartement;60;4
32807;94018;31;;RUE;CAMILLE MOUQUET;102,70;Appartement;98;4
32808;94018;19;;RUE;DE PARIS;31,76;Appartement;30;2
32809;94028;57;;RUE;DE MESLY;48,41;Appartement;48;3
32810;94028;17;;VLA;PETIT PARC;100,78;Appartement;100;5
32811;94033;1;;RUE;DALAYRAC;41,85;Appartement;41;2
32812;94033;151;;RUE;GAMBETTA;79,03;Appartement;79;3
32813;94037;34;;RUE;HENRI KLEYNHOFF;49,46;Appartement;43;2
32814;94037;35;;AV;PAUL VAILLANT COUTURIER;41,13;Appartement;38;3
32815;94038;5;;RUE;BOURGEOT;78,89;Appartement;78;3
32816;94041;58;T;AV;MAURICE THOREZ;25,00;Appartement;37;3
32817;94041;8;;RUE;FRANCISCO FERRER;265,49;Appartement;58;3
32818;94046;96;;AV;DU GENERAL LECLERC;56,47;Appartement;56;4
32819;94052;14;;RUE;MARCELLE;37,41;Appartement;40;1
32820;94058;43;;BD;FOCH;30,25;Appartement;30;1
32821;94058;12;;AV;DU GENERAL DE GAULLE;45,64;Appartement;46;2
32822;94058;26;;RUE;DU CANAL;16,63;Appartement;15;1
32823;94067;11;;RUE;DU LAC;47,25;Appartement;57;3
32824;94069;222;;RUE;DU MARECHAL LECLERC;72,35;Appartement;75;3
32825;94071;8;;AV;DU FORT;70,80;Appartement;71;3
32826;94073;5;;RUE;DES CHARMES;118,84;Maison;102;5
32827;94076;8;;ALL;CAPITAINERIE DES CHASSES;29,29;Appartement;29;1
32828;94079;3;;RUE;DU GENERAL GALLIENI;26,61;Appartement;27;1
32829;94080;9;;PAS;DES VARENNES;23,62;Appartement;17;1
32830;94080;14;;RUE;FAYS;49,23;Appartement;51;2
32831;94080;5;;PL;BERAULT;28,20;Appartement;28;1
32832;95018;3;;PL;PIERRE SEMARD;124,24;Appartement;110;4
32833;95063;16;;RUE;DE MONTESSON;30,89;Appartement;22;1
32834;95252;44;;RUE;CHARLES BURGER;66,10;Appartement;66;3
32835;95369;65;;RUE;EDGAR DEGAS;107,75;Maison;81;4
32836;95394;3;;PL;DU CHARME;54,21;Appartement;55;2
32837;95428;1;;AV;MAURICE BERTEAUX;69,63;Appartement;73;3
32838;95500;26;;RUE;ALEXANDRE PRACHAY;20,55;Appartement;20;1
32839;95500;26;;RUE;ALEXANDRE PRACHAY;20,75;Appartement;20;1
32840;95563;63;;RUE;PASTEUR;25,80;Appartement;23;2
32841;95572;80;;RUE;GEORGE SAND;48,55;Appartement;48;2
32842;972222;1171;F;;MONT VERT;42,67;Appartement;42;2
32843;01135;71;;CHE;DE LA PRALAY;58,13;Appartement;65;2
32844;04006;7321;;;LE SEIGNUS BAS;27,45;Appartement;25;1
32845;04070;13;;MTE;SAINT CHARLES;50,05;Appartement;54;2
32846;04070;36;;RUE;DE L HUBAC;25,40;Maison;110;4
32847;05119;5644;;;PELINCHE;39,30;Appartement;39;3
32848;05139;5141;;;LE BOIS D AUROUZE;16,99;Appartement;17;1
32849;06004;521;;CHE;DU PUY;54,42;Appartement;56;2
32850;06004;19;;AV;EDMOND D ESCLEVIN;96,19;Appartement;96;3
32851;06004;14;;AV;DE LA ROSTAGNE;24,01;Appartement;25;1
32852;06030;158;;CHE;GARIBONDY;15,76;Appartement;16;1
32853;06088;103;;AV;CYRILLE BESSET;30,63;Appartement;30;1
32854;06088;1;;AV;SAINTE CLAIRE;85,71;Appartement;84;2
32855;06088;3;;RUE;MARTIN SEYTOUR;27,08;Appartement;29;1
32856;06088;55;;RUE;DE LA BUFFA;23,74;Appartement;24;1
32857;06088;8;;RTE;DE BELLET;32,03;Appartement;20;2
32858;06088;200;;AV;DE LA CALIFORNIE;29,16;Appartement;28;1
32859;06155;127;;CHE;DES TUILIERES;78,47;Maison;90;5
32860;06159;2;;AV;FRANCOIS FERRY;83,15;Appartement;88;3
32861;10123;507;;;PORT DIENVILLE;43,52;Appartement;43;3
32862;10387;63;;BD;BLANQUI;56,41;Appartement;55;3
32863;10387;48;;AV;PIERRE BROSSOLETTE;52,74;Appartement;53;3
32864;11145;6;;AV;DE LA MER;33,55;Appartement;30;2
32865;11262;13;;AV;DOC PAUL POMPIDOR;87,94;Appartement;89;4
32866;14220;2;;RUE;DES VILLAS;26,35;Appartement;27;1
32867;14220;84;;RUE;DU GAL LECLERC;96,03;Appartement;98;3
32868;14338;28;B;AV;DU SPORTING;20,20;Appartement;19;1
32869;14557;9001;;RES;LE VILLAGE NORMAND;46,51;Maison;48;3
32870;22050;1;B;RUE;HAUTE VOIE;22,39;Appartement;21;1
32871;22168;11;;BD;DES TRAOUIEROS;16,26;Appartement;11;1
32872;22187;29;;RUE;ADOLPHE LE BAIL;179,30;Appartement;156;3
32873;22187;21;;COTE;DES VIOLETTES;80,00;Maison;80;4
32874;22215;3;;RUE;DE LA COTE DES CLAIES;40,46;Appartement;41;2
32875;22225;6913;;IMP;GAMBETTA;92,00;Maison;102;5
32876;22278;13;;RUE;DE GENEVE;28,36;Appartement;30;2
32877;22278;20;;RUE;ALFRED DE VIGNY;54,59;Appartement;51;2
32878;25056;47;;RUE;DES GRANGES;96,78;Appartement;90;3
32879;26058;30;;RUE;POMPERY;72,98;Appartement;67;4
32880;26198;9;;RUE;ALBERT CAMUS;72,12;Appartement;72;4
32881;26362;7;;RUE;HENRI BAYLE DIT STENDHAL;62,64;Appartement;64;4
32882;28085;17;;RUE;SAINT JULIEN;48,81;Appartement;51;2
32883;29233;2;;AV;DES CASTORS;51,16;Appartement;51;3
32884;2A247;9378;;;ARMENTAJO;36,80;Appartement;43;3
32885;30082;29;;RUE;DES MICOCOULIERS;74,95;Maison;77;4
32886;30133;200;;AV;DU PALAIS DE LA MER;28,53;Appartement;29;2
32887;30133;9001;;RES;LES TAMARIS - LE BOUCANET;28,27;Appartement;29;2
32888;30189;32;;RUE;DE LA GARRIGUE;75,10;Appartement;90;4
32889;30189;12;;IMP;DE ROUSELLAS;110,85;Maison;104;4
32890;30189;210;;AV;PIERRE GAMEL;17,88;Appartement;18;1
32891;30217;26;;AV;DE MALAUCENE;81,65;Appartement;82;4
32892;30221;5;;RUE;DU 8 MAI 1945;43,91;Appartement;41;2
32893;30263;7;;RUE;PASTEUR;75,65;Appartement;84;3
32894;31035;5;;MAIL;DU PASTEL;43,42;Appartement;43;2
32895;31184;8;;RTE;DE MONS;100,93;Maison;126;5
32896;31506;30;;RUE;DES SPORTS;66,78;Appartement;66;3
32897;31555;5;;RUE;MICHEL DE MONTAIGNE;82,33;Maison;82;4
32898;31555;4;;RUE;ERNEST DUFER;49,47;Appartement;49;2
32899;33039;11;;RUE;JULIEN GRACQ;50,42;Appartement;50;2
32900;33039;1;;ALL;JOSEPH WRESINSKI;62,06;Appartement;62;4
32901;33063;209;;CRS;DE L YSER;34,10;Appartement;33;2
32902;33063;89;;RUE;LAROCHE;67,40;Appartement;59;4
32903;33069;111;;AV;MARCELIN BERTHELOT;42,10;Maison;55;4
32904;33119;20;;RUE;RENE DESCARTES;103,84;Appartement;100;5
32905;33195;12;;RTE;DE FLAUJACQ;41,58;Appartement;41;2
32906;33249;21;;RUE;EDOUARD HERRIOT;40,39;Appartement;41;2
32907;33273;;;RUE;DES BATELEURS;68,51;Maison;68;3
32908;33281;484;;AV;DE VERDUN;58,17;Appartement;60;2
32909;33281;8;;ALL;GEORGES DUMOULIN;54,79;Appartement;55;2
32910;33522;690;;CRS;DE LA LIBERATION;23,80;Appartement;24;1
32911;33539;357;;;SENAU;218,45;Maison;110;4
32912;34032;91;;RUE;GERRY ROUFS;50,09;Appartement;47;2
32913;34108;43;;AV;DE LA RESISTANCE;60,35;Appartement;62;3
32914;34150;4;;ALL;DES ONDINS;27,20;Maison;25;2
32915;34154;27;;RUE;SAMUEL BASSAGET CARNON;38,03;Appartement;38;1
32916;34209;4;;;LE CLOS DE LA PLAGE;47,69;Maison;42;3
32917;34301;9077;;CITE;DU CHATEAU VERT;51,83;Appartement;51;2
32918;34333;5002;F;RES;LES JARDINS DE LA ROBINE 2;44,55;Maison;23;2
32919;35093;70;;RUE;DE SAINT ENOGAT;94,23;Appartement;105;4
32920;35093;17;;RUE;DE LA PAIX;32,14;Appartement;33;1
32921;35288;24;;RUE;DOUTRELEAU;62,05;Appartement;66;3
32922;37214;94;;RUE;DE LA MESANGERIE;27,66;Appartement;30;1
32923;38150;83;;RUE;JEAN JAURES;64,23;Appartement;64;3
32924;38151;2;;RUE;GEORGES MELIES;29,46;Appartement;30;1
32925;38151;24;;RUE;NORMANDIE NIEMEN;20,32;Appartement;20;1
32926;38185;8;;PL;LOUIS JOUVET;52,03;Appartement;54;2
32927;38185;26;;AV;LA BRUYERE;86,75;Appartement;84;4
32928;38229;16;;AV;DE LA PLAINE FLEURIE;62,03;Appartement;63;4
32929;38563;30;;AV;DUGUEYT JOUVIN;104,40;Appartement;102;4
32930;41018;46;;RUE;LUCIEN JARDEL;39,04;Appartement;38;2
32931;42187;1;;RUE;BAYARD;48,02;Appartement;49;2
32932;42187;15;;BD;EDGAR QUINET;62,54;Appartement;66;4
32933;42218;66;;RUE;BERGSON;68,22;Appartement;67;3
32934;42218;27;;RUE;RICHELANDIERE;31,98;Appartement;30;1
32935;42218;8;;RUE;CHOMIER;54,04;Appartement;55;2
32936;44049;83;;BD;GAL LECLERC (VC9);41,41;Appartement;40;2
32937;44055;33;;AV;DES IBIS;35,76;Appartement;36;2
32938;44055;3;B;AV;SUSER;35,50;Appartement;35;2
32939;44109;18;;RUE;GAETAN RONDEAU;86,14;Appartement;85;4
32940;44109;3;;RTE;DE ST SEBASTIEN;51,27;Appartement;52;2
32941;44109;2;;RUE;BLANQUI;45,07;Appartement;40;1
32942;44109;4;;RUE;RENE DUMONT;60,08;Appartement;60;3
32943;44109;63;;RUE;DU PORT DURAND;32,21;Appartement;32;2
32944;44143;7;;RUE;DES DEPORTES;85,26;Appartement;85;4
32945;44162;2;;AV;DE LA BRANCHOIRE;76,69;Appartement;77;4
32946;44184;23;;RUE;DES CHANTIERS;123,10;Maison;106;3
32947;44190;14;;RUE;DE POLYMNIE;66,77;Maison;66;4
32948;44215;37;;RUE;DE LA ROUSSELIERE;46,46;Appartement;46;2
32949;45075;4;;RUE;DU GAIGNEAU;61,58;Appartement;60;3
32950;45232;227;;RUE;DE L ARDOUX;23,60;Appartement;23;1
32951;45234;20;;RUE;DU CDT DE POLI;40,95;Appartement;42;2
32952;45234;8;;AV;JEAN ZAY;20,15;Appartement;20;1
32953;47001;5001;;RUE;ROGER TARENQUE;62,06;Appartement;64;3
32954;47157;27;;RUE;GARONNE;64,60;Appartement;67;4
32955;47323;13;;AV;ERNEST LAFONT;45,45;Appartement;47;2
32956;49007;53;;RUE;DUPETIT THOUARS;83,35;Appartement;85;4
32957;49328;43;;RUE;BEAUREPAIRE;46,31;Appartement;55;3
32958;50129;38;;RUE;SURCOUF;46,00;Maison;53;3
32959;50129;1;;RES;VILLAGE DE LA JOUENNERIE;25,50;Appartement;26;1
32960;50129;22;;RUE;ASSELIN;83,30;Appartement;84;3
32961;50147;31;B;AV;DIVISION LECLERC;75,25;Appartement;67;4
32962;50218;22;;RUE;LECAMPION;165,85;Appartement;164;6
32963;50412;57;;;LE DOMAINE DE LA MER;35,00;Maison;30;2
32964;50502;50;;RUE;DE VILLEDIEU;29,70;Appartement;30;1
32965;51108;2;B;RUE;JEAN JAURES;38,05;Appartement;38;1
32966;51250;40;;AV;JEAN JAURES;96,55;Appartement;95;5
32967;51454;31;;RUE;PAULIN PARIS;32,77;Appartement;34;2
32968;51454;27;;RUE;DE LA MEDITERRANEE;126,95;Appartement;120;6
32969;51454;4;;RUE;DE TAISSY;93,56;Appartement;101;5
32970;51454;1;;BD;DIEU LUMIERE;48,49;Appartement;48;2
32971;51474;7;;RUE;DANTON;43,07;Appartement;47;3
32972;53130;18;;RUE;DES BELIERS;73,96;Appartement;74;4
32973;54261;140;;RUE;DE LA CHIERS;76,17;Appartement;69;3
32974;54483;63;;RUE;ANATOLE FRANCE;57,50;Appartement;58;2
32975;59014;15;;RUE;FAIDHERBE;43,47;Appartement;47;1
32976;59017;67;;RUE;NATIONALE AVE MITTERRAND;116,59;Appartement;114;3
32977;59178;944;;BD;DE LA REPUBLIQUE;18,08;Appartement;18;1
32978;59279;37;;RUE;GABRIEL PERI;40,87;Appartement;43;2
32979;59350;19;;RUE;SAINT GENOIS;79,40;Appartement;73;3
32980;59350;2;;RUE;LEONARD DANEL;107,63;Appartement;107;6
32981;59350;26;;RUE;LYDERIC;34,00;Appartement;34;1
32982;59350;88;;RUE;DE WAZEMMES;38,95;Appartement;38;2
32983;59350;3;;RUE;PAUL LAFARGUE;50,79;Appartement;50;2
32984;59606;320;;BD;HARPIGNIES;18,00;Appartement;18;1
32985;59606;12;B;RUE;DU COLLEGE;45,34;Appartement;48;2
32986;60057;59;;RUE;DU VINGT SEPT JUIN;138,00;Maison;147;4
32987;60057;2;;RUE;MICHEL GORIN;57,38;Appartement;61;3
32988;60119;80;;RUE;DE LA MAIRIE;62,75;Maison;70;3
32989;60141;6;;RUE;DES JARDINS;66,01;Appartement;64;3
32990;60159;8;;RUE;PIERRE D AILLY;46,89;Appartement;45;3
32991;60176;2;;PL;DE LA REPUBLIQUE;20,77;Appartement;42;2
32992;60234;4;T;RUE;ERNEST RENAN;62,70;Appartement;69;3
32993;60282;9;;SQ;ETIENNE JODELLE;99,26;Maison;96;5
32994;60463;10;;RUE;GAMBETTA;68,42;Appartement;68;3
32995;60509;5326;F;;CHATEAU DE VILLETTE;59,49;Appartement;60;2
32996;60537;124;;RES;VOLTAIRE;27,65;Appartement;28;1
32997;64256;2;;AV;CHARLES DE GAULLE;45,57;Appartement;46;2
32998;64445;4;;RUE;DEVERIA;30,06;Appartement;31;1
